PUBCHEM_CID,Actual,Predicted,Dataset
2157,-1.397940009,-1.515741753115849,lgFu_train
2159,-0.075720714,-0.2603872919354365,lgFu_train
2160,-1.200659451,-0.9336512968102171,lgFu_train
2162,-1.420216403,-0.3935367344834338,lgFu_train
2164,-0.346787486,-0.5150296060515556,lgFu_train
2170,-0.98029294,-1.3485359246838575,lgFu_train
2177,-1.0,-0.9492396074922048,lgFu_train
2187,-0.251811973,-0.5481782577616758,lgFu_train
2193,-0.758545929,-1.1404598561639763,lgFu_train
2196,-0.468521083,-0.4152594290435639,lgFu_train
2206,-0.045757491,-0.5179880265971188,lgFu_train
2215,-1.007961484,-0.8759777956880841,lgFu_train
2218,-1.301029987,-0.8187767069059858,lgFu_train
2226,-0.036212168,-0.20732668538598642,lgFu_train
2244,-0.522878745,-0.4964591796241179,lgFu_train
2247,-1.638272164,-1.6202244547456766,lgFu_train
2249,-0.283996656,-0.22761249606259384,lgFu_train
2250,-1.698970004,-1.9273248836474608,lgFu_train
2256,-0.915990045,-1.5751183451507371,lgFu_train
2262,-1.173925184,-0.9715661552307565,lgFu_train
2265,-0.489857301,-0.36113259523286667,lgFu_train
2267,-0.920818754,-1.387688677811506,lgFu_train
2271,-0.177178354,-0.3131604380360709,lgFu_train
2273,-1.397940009,-1.5850191890138206,lgFu_train
2282,-0.09691001,-0.2457369713271537,lgFu_train
2284,-0.154901963,-0.25964362733550994,lgFu_train
2307,-0.886056648,-1.045098180245415,lgFu_train
2308,-0.886056648,-1.1380572901337926,lgFu_train
2314,-0.704394786,-0.7367109402672046,lgFu_train
2319,-2.903089987,-2.975646564936751,lgFu_train
2328,-1.6821107,-0.6150748488917459,lgFu_train
2333,-2.0,-2.3983551306871886,lgFu_train
2336,-1.588211995,-2.270406580318986,lgFu_train
2337,-0.4710833,-0.41687843159607374,lgFu_train
2341,-0.886056648,-0.7485408728227528,lgFu_train
2366,-0.013228259,-0.11977517088094125,lgFu_train
2367,-1.019542108,-1.0608197575287204,lgFu_train
2368,-0.045757495,-0.2576440988156661,lgFu_train
2369,-0.301029996,-0.4696895527392489,lgFu_train
2372,-1.645153066,-1.1485132282508175,lgFu_train
2375,-1.441891698,-1.4852532439429045,lgFu_train
2377,-1.301029987,-0.9227154846391923,lgFu_train
2405,-0.148741651,-0.3513381254608777,lgFu_train
2431,-0.031517049,0.05579374443385991,lgFu_train
2443,-1.609182141,-1.2630842581344113,lgFu_train
2446,-0.221848746,-0.2501037141932424,lgFu_train
2451,-1.026872146,-0.9633893960956783,lgFu_train
2467,-0.397940009,-0.32322005059636133,lgFu_train
2468,-0.045757495,-0.09348797391957658,lgFu_train
2472,-1.273001271,-0.6463557130926919,lgFu_train
2477,-0.975584955,-0.5179853468517895,lgFu_train
2478,-0.170053304,0.055448514675583746,lgFu_train
2479,-0.130768277,-0.282948271462204,lgFu_train
2512,-0.229147999,-0.44058040136825677,lgFu_train
2518,-0.468521083,-0.516224428979223,lgFu_train
2519,-0.193820026,-0.3565767560100517,lgFu_train
2520,-1.0,-0.8652898724513658,lgFu_train
2524,-1.778151242,-1.7961467397699025,lgFu_train
2538,-1.732828272,-1.2957293857746135,lgFu_train
2540,-2.0,-2.306444556985742,lgFu_train
2554,-0.439986227,-0.6708567613871801,lgFu_train
2560,-0.275539839,-0.2094181481401538,lgFu_train
2561,-2.124938737,-1.4364353351736576,lgFu_train
2563,-0.193820029,-0.12604408906730447,lgFu_train
2566,-0.375382856,-0.8602926348150105,lgFu_train
2576,-0.376750715,-0.4374176418665785,lgFu_train
2578,-0.638272164,-0.3629389892639482,lgFu_train
2581,-2.0,-2.0901835071350376,lgFu_train
2583,-0.070581069,-0.24363634407168677,lgFu_train
2584,-0.142667499,-0.3739161067425918,lgFu_train
2609,-0.124938737,-0.2747446750101835,lgFu_train
2614,-0.596307666,-0.8121074133070598,lgFu_train
2616,-0.293851411,-0.4535358501506,lgFu_train
2624,-0.397940009,-0.5835095648905044,lgFu_train
