PUBCHEM_CID,SMILES,lgCL,lgVD,lgFu,CL_train_test,VD_train_test,Fu_train_test
806021,CC1C=CC=C(C=1)NC1=NC2=CC=CC=C2C(NCC2=CC=CO2)=N1,,,-3.15490196,,,train
807100,CC(CC(=Nc1cccc(c1)N=C(c1ccccc1C)O)O)C,,,-1.397940009,,,train
808844,O=C(NC1=NN=C(S1)C1C=CN=CC=1)NC1=CC(Cl)=CC=C1,,,-2.698970004,,,train
839099,O=C(CSC1C=CC=CC=1)N1CCN(CC1)C(=O)C1=CC=CO1,,,-0.57446578,,,train
840853,CC1C=C(C)N=C(N=1)SCC(N)=O,,,-0.1035289,,,train
851157,CNC(=O)C1NC=NC=1C(=O)NC1C=CC(=CC=1)OC,,,-0.872571222,,,train
853790,OC(=O)C1=CC=CC=C1NC(=O)NC1=CC(Cl)=C(Cl)C=C1,,,-0.281498311,,,train
854019,CN1C(=O)CC[C@H]1c1cccnc1,-1.272458743,0.041392685,,train,train,
854498,CC1=CC[C@@H](C(C)(C)O)C[C@@H]1O,-0.790484985,-0.366531544,,train,train,
854749,O=C(NC1C=CN=CC=1)C1=CC=CC2=CC=CC=C21,,,-1.161150909,,,train
856421,O=C(CN1CCCCCC1)N1C2=CC=CC=C2SC2=CC=CC=C12,,,-1.53313238,,,train
864334,OC(=O)CSCC(=O)NC1=NC(=CS1)C1=CC=CC=C1,,,-2.013228266,,,train
881003,CC1C=CC(=CC=1)NC(=O)NC1=NN=C(S1)C1C=CN=CC=1,,,-2.214670165,,,train
931186,O=C(NC1C=CC(Cl)=CC=1)NC1=NN=C(S1)C1C=CN=CC=1,,,-2.769551079,,,train
931837,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@@H]3C2)cc1,-1.609064893,-0.366531544,,train,train,
941651,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1.616100249,,,train,,
946898,CCN(CCN1C2=C(C#N)C(N)=NC=C2C2=CC=CC=C12)CC,,,-0.996108834,,,train
965336,CNC(=O)C1NC=NC=1C(=O)NC1C=CC(Cl)=CC=1,,,-1.571865206,,,train
973122,CC1OC(=CC=1C(=O)NC1C=C(C=CC=1)C(O)=O)C1C=CC=CC=1,,,-2.698970004,,,train
979755,COC1C=C(C=CC)C=CC=1OC1=NN=NN1C1C=CC(=CC=1)C(N)=O,,,-1.571865206,,,train
1012759,Cc1cc(C)c(c(c1)C)NS(=O)(=O)c1ccc(cc1)N=C(c1ccco1)O,,,-1.657577319,,,train
1034421,N=C1C(=CC2=C(N=C3C=CC=CN3C2=O)N1C1CCCC1)S(=O)(=O)C1C=CC(Cl)=CC=1,,,-0.301029996,,,train
1048267,CCCC(=Nc1cccc(c1)N=C(c1ccccc1Br)O)O,,,-1.522878745,,,train
1067829,O=C(CN1CCCC1)N1C2=CC=CC=C2SC2C=CC(=CC1=2)C(F)(F)F,,,-1.640164518,,,train
1088438,Cc1ccc(cc1)S(=O)(=O)n1c(=N)[nH]c2c1cccc2,,,-0.300162274,,,train
1150897,CC(C)C1C=CC(=CC=1)NC(=O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,,,-0.898596649,,,train
1153439,CC1=CC2C=CC(C)=CC=2N2C(=NN=C21)SCC(=O)N1CCN(CC1)C(=O)C1=CC=CO1,,,-2.022276395,,,train
1226363,CC(C)(OC1C=CC(Cl)=CC=1)C(=O)N1CCN(CC1)C1=CC=CC=N1,,,-2.113509275,,,train
1246102,O=C(CC1=CC=CS1)NC1C=CON=1,,,-0.249491605,,,test
1252823,NC1=NN2C(N=C(C=C2C(F)(F)F)C2=CC=CS2)=N1,,,-0.697236292,,,train
1349907,Cn1cc[nH]c1=S,-0.653647026,-0.065501549,,train,train,
1374121,CC1=CC2C=C(C)C3=NN=C(SCC(=O)N4CCN(CC4)C(=O)C4=CC=CO4)N3C=2C=C1C,,,-1.679853714,,,test
1470715,COC1=CN=C(N=C1NC(C)C)C1=CC=CC=N1,,,-0.650139918,,,train
1470719,COC1=CN=C(N=C1N(C)C1C=CC=CC=1)C1=CC=CC=N1,,,-1.397940009,,,train
1470839,COC1=CN=C(N=C1N1CCOCC1)C1=CC=CC=N1,,,-0.469800302,,,train
1470848,COC1=CN=C(N=C1N1CCCC1)C1=CC=CC=N1,,,-1.179798541,,,train
1474141,COC1=CN=C(N=C1N(C)C)C1=CC=CC=N1,,,-0.787279846,,,train
1483671,CC1N=C(SC=1C(O)=O)C1=CC(=CC=C1)C(F)(F)F,,,-2.522878745,,,train
1536986,CC1C=C(C=CC=1C)S(=O)(=O)NC1=CC2SC(C)=NC=2C=C1,,,-3.0,,,test
1548887,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,-1.24303805,-0.191885526,,train,train,
1548972,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,-0.017728767,-0.37675071,,train,train,
1548994,OC[C@@H]1Oc2ccc(cc2O[C@H]1c1ccc(c(c1)OC)O)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O)O,,,-1.301029996,,,train
1549000,OC(=O)COCCN1CCN(CC1)[C@@H](c1ccc(cc1)Cl)c1ccccc1,,,-0.982966661,,,train
1549008,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,-0.413734276,1.067655264,,train,train,
1550874,O=C(/C=C/c1ccccc1)NCCO,-1.226213555,-0.958607315,,train,train,
1712095,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,-0.677780705,0.278753601,-0.920818754,train,train,train
1987212,CC1C=CC(=CC=1)S(=O)(=O)NCCSC1=NN=NN1C1C=CC(=CC=1)C(N)=O,,,-0.996108834,,,train
2072949,O=C(C1=CSC2CCCCC=21)N1CCCCC1,,,-1.032452024,,,train
2086961,COC1=CC=CC=C1C1=CSC(=N1)N1N=CC(C#N)=C1N,,,-0.228339041,,,train
2106159,CC1=NC2C=CC(=CC=2S1)NS(=O)(=O)C1=CC2OCCOC=2C=C1,,,-2.48148606,,,test
2129427,NC(=O)C1=CC(=C(C=C1)OC1=CC=CC2C=CC=NC=21)[N+]([O-])=O,,,-1.416801226,,,train
2161807,CC1C=CC(=CC=1)S(=O)(=O)NC1=CC2SC(C)=NC=2C=C1,,,-2.677780705,,,train
2187415,O=C1N(CCc2ccccc2)C(=O)CC(=O)N1CCc1ccccc1,,,-1.0,,,train
2306530,OC(=Nc1cccc(c1)C(F)(F)F)c1ccccn1,,,-1.886056648,,,train
2399901,O=C(COC1=CC=CC=C1Cl)C1=CC=CN1,,,-1.170053304,,,train
2583694,COC1C=CC(CC(=O)NC2NC3=CC=CC=C3N=2)=CC=1,,,-1.427128398,,,train
2596914,COC1=CC2SC(NC(=O)CCC3C=CC(OC)=C(C=3)OC)=NC=2C=C1,,,-3.22184875,,,train
2723601,Nc1nc2[nH]cnc2c(=S)[nH]1,-0.034328029,0.460897843,-0.094743951,test,test,test
2724385,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,-0.991399828,0.612783857,-0.110698297,train,train,train
2738343,O=S(=O)(c1ccc2c(c1)cccc2)N1CCC(=CC1)c1ccccc1,,,-1.301029996,,,train
2741649,Clc1cc(cnc1N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cccc2)C(F)(F)F,,,-1.0,,,train
2747154,Fc1cccc(c1CSc1nnc(n1c1ccc(cc1)OCc1ccccc1)c1ccco1)Cl,,,-1.301029996,,,train
2755911,OC(=N[C@H](C(=N)O)Cc1ccccc1)OCc1ccccc1,,,-0.721246399,,,train
2761171,CCc1cc(C(N)=S)ccn1,-0.31746814,0.125713571,-0.154901963,train,train,train
2764068,CC(=O)NC1=CC(=CC=C1)OCC1=CN=C(Cl)S1,,,-0.881074247,,,train
2766326,C1CCN(CC1)CCCOc1ccc(cc1)CN1CCCCC1,,,-0.337242168,,,train
2766807,[O-][N+](=O)C1=CC2=C(C=C1)N=C(C1C=CC=CC=1)N2OCC(O)=O,,,-1.8569852,,,train
2795955,Fc1cccc(c1CN1CCCN(CC1)S(=O)(=O)c1ccc2c(c1)cccc2)Cl,,,-1.0,,,train
2804743,N#Cc1c(cccc1Cl)Oc1ccc(cc1)S(=O)(=O)N(Cc1ccccc1)C,,,-1.301029996,,,train
2804997,CC1ON=C(C=1NC(=O)OCC1=C(F)C=CC=C1Cl)C1C(Cl)=CC=CC=1Cl,,,-2.698970004,,,train
2807133,Clc1ccc(c(c1)S(=O)(=O)Nc1cccc(c1)CCc1ccccn1)Cl,,,-1.0,,,train
2824466,CN(C)C1C=C(NC(=O)NC2=CC(Cl)=CC=C2)C2=CC=CC=C2N=1,,,-2.853871964,,,train
2835211,CC1N=C(N=C(N)N)N=C2C=C(C=CC=12)OC,,,-0.673459331,,,train
2858699,CC1=CC(I)=CC2C3C=CCC3C(NC=21)C(O)=O,,,-2.698970004,,,train
2864688,NS(=O)(=O)C1C=CC(=CC=1)N1N=C(CC1C1C=CC(F)=CC=1)C1C=CC(Br)=CC=1,,,-0.978397284,,,train
2880709,OC(=Nc1cccc(c1)c1nc2c([nH]1)cccc2)c1ccc2c(c1)OCCO2,,,-2.0,,,train
2933592,CC1CN(C(C)CN1S(=O)(=O)C1C=CC(=CC=1)OC)S(=O)(=O)C1C=CC(=CC=1)OC,,,-2.455931956,,,train
2951910,COC1C=C(C=CC=1)NC1=NC2=CC=CC=C2C(NCC2CCCO2)=N1,,,-1.924453039,,,train
2973198,OC1CS(=O)(=O)CC1N1CCC(CC1)C1C=CC=CC=1,,,-0.245193145,,,train
3000226,CC(=O)O[C@H]1C[C@]2([C@H](/C/1=C(/C(=O)O)\CCC=C(C)C)C[C@H]([C@@H]1[C@]2(C)CC[C@@H]2[C@]1(C)CC[C@H]([C@H]2C)O)O)C,,,-1.301029996,,,train
3000237,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C,-0.20439802,1.342027688,,train,train,
3000540,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,-0.899629455,0.0,-0.552841969,test,test,test
3000715,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-0.308034897,0.079181246,-0.826328216,train,train,train
3001055,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,-0.239577517,0.079181246,,train,train,
3002190,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,-0.075720714,0.477121255,,train,train,
3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,-1.146128038,0.918329954,,train,train,
3010818,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,-0.33455303,0.556302501,,train,train,
3011155,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.686636269,0.69019608,,train,train,
3022645,CCOc1ccccc1OC(c1ccccc1)C1OCCNC1,,,-1.721246399,,,test
3025811,OC(=O)CC(O)CC(O)C=CC1=C(C2=CC=CC=C2N=C1C1CC1)C1C=CC(F)=CC=1,,,-1.698970004,,,train
3025944,Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,0.111598525,,,train,,
3025986,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,-0.107905397,0.710963119,,train,train,
3026856,NC1C=CC(=CC=1)OCCC1C=CC=CC=1,,,-1.46470588,,,train
3029409,COC1=CC=CC=C1OC(C1CNCCO1)C1=CC=CC=C1,,,-0.510322708,,,train
3032285,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,-0.602059991,0.529650306,,train,train,
3032791,COC(=O)NC(=S)NC1C=CC=CC=1NC(=S)NC(=O)OC,,,-0.36919,,,train
3033053,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,0.217483944,0.748188027,,train,train,
3033226,ONC(=O)CS(=O)C(C1C=CC=CC=1)C1C=CC=CC=1,,,-0.698970004,,,train
3033626,CC1C2C=CC=CC=2CN1NC(=O)C1C=C(C(Cl)=CC=1)S(N)(=O)=O,,,-2.124938737,,,train
3033637,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,-0.230622674,0.0,-0.187086643,train,train,train
3033742,CCN1C[C@H]2CN(C)C[C@@H](C1)C2OC(=O)c1ccc(Cl)cc1,0.008600172,0.954242509,,train,train,
3033769,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,-1.142667504,0.041392685,,train,train,
3033825,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,-0.642065153,-0.619788758,,train,train,
3033968,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-1.318758763,-0.337242168,,train,train,
3034013,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1,-0.759450752,-1.045757491,,train,train,
3034034,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,-0.943095149,0.255272505,,train,train,
3035698,O=C(NCCN1CCN=C1c1ccncc1)Nc1ccc(C(=O)O)cc1,-0.999132278,-0.455931956,,train,train,
3036505,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,-0.883202566,0.806179974,,train,train,
3037209,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,-1.107905397,-0.494850022,,train,train,
3037233,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]3CC[C@H]2O3)n1,-0.415668776,0.643452676,,train,train,
3037617,COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC,-0.292429824,0.127104798,,train,train,
3038484,N=C(N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,-0.943095149,-0.537602002,,train,train,
3038485,NC(Cc1ccccn1)c1ccccc1,-0.966576245,0.209515015,,train,train,
3038498,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,-0.585026652,-0.514684266,,train,train,
3038517,CON=C(Nc1ccc(cc1)c1sc2c(c1CN(Cc1ccccc1)C)c(=O)n(c(=O)n2Cc1c(F)cccc1F)c1ccccc1)O,,,-1.698970004,,,train
3052762,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,-0.563837353,0.941014244,,train,train,
3052776,C#CCN[C@@H]1CCc2ccccc21,-0.544068044,0.094421213,,train,train,
3057230,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)C(=O)N12,-0.112945622,0.604226053,,train,train,
3062316,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.791389856,1.55370969,,train,train,
3081304,CCOC1=NC(F)=CC2=NC(=NN21)S(=O)(=O)NC1C(Cl)=CC=CC=1Cl,,,-2.170910757,,,train
3081349,CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,0.14176323,-0.055517328,,train,train,
3081361,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,-0.724524108,2.027058233,,train,train,
3083546,CC1C(=O)N(N=CC=1C(F)(F)F)C1C=C(OCC(=O)OCC)C(Cl)=CC=1F,,,-0.11407366,,,train
3086668,Cc1cccnc1NS(=O)(=O)c1ccc(C#Cc2ccc(O)c(C(=O)O)c2)cc1,-2.37675071,-1.0,,train,train,
3086670,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,-2.272458743,-0.920818754,,train,train,
3115757,CC1=C(C=C2SC(=O)NC2=O)C=C(C)N1C1C=CC(C)=CC=1,,,-2.795880017,,,train
3117357,O=C1NC(NC2=CC=CC=C21)C1C=CC(Br)=CC=1,,,-1.292429824,,,train
3137736,O=C(NC1=CC=CC2C=CC=NC=21)C1C=CC(=CC=1)N1C(=O)C2C3CC(C=C3)C2C1=O,,,-1.954677021,,,train
3146235,O=C(N1CCc2c1cccc2)CSc1nnc(c(n1)c1ccccc1)c1ccccc1,,,-1.301029996,,,train
3197630,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N1C(C)CC2=CC=CC=C12,,,-1.359518563,,,train
3240858,O=C(CCS(=O)(=O)C1C=CC(Br)=CC=1)NCC1=CC=CS1,,,-1.068542129,,,train
3243871,O=C(C1=CC=CO1)N1CC(=O)NC2C=CC(Cl)=CC=2C1C1C=CC=CC=1,,,-0.996108834,,,train
3246080,COC(=O)[C@@H]1[C@@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,-0.057495894,-0.318758763,,train,train,
3317081,FC1C=CC(=CC=1)C1(CN2C=NC=N2)OC1C1C=CC=CC=1Cl,,,-1.240332155,,,test
3342298,ONC(=O)C1(CS(=O)(=O)C2C=CC(=CC=2)OC2=CC=C(Cl)C=C2)CCOCC1,,,-1.698970004,,,train
3353638,O=C(CCS(=O)(=O)C1C=CC(Br)=CC=1)NCCC1C=CC=CC=1,,,-1.397940009,,,train
3366298,CNC(=O)C1=CC(=C(Br)N1)C(=O)C1=CC=C(Cl)C=C1,,,-1.8569852,,,train
3379829,NC1N=C(N=C(N)C=1CC1C=CC(Cl)=CC=1Cl)C1=CC=CC=N1,,,-1.8569852,,,train
3391107,FC1C=CC(=CC=1)OC1=CC=NC2=CC(Cl)=CC(Cl)=C12,,,-2.903089987,,,train
3430687,CN1CC2N(CC1)C1=CC=CC=C1CC12C(=O)N(C)C(=O)N(C)C1=O,,,-1.455931956,,,train
3473995,O=C(NC12CC3CC(C1)CC(C2)C3)OCCNC1CCCCC1,,,-0.960585881,,,train
3504707,CCNC1CN(CCCOC)S(=O)(=O)C2SC(=CC=21)S(N)(=O)=O,,,-0.397940009,,,test
3565209,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C21,,,-1.374173292,,,train
3572127,O=C(C=CC1=CC=CC=C1Cl)NC1=CC2=C(C=C1)C(=O)NC2=O,,,-1.023191663,,,train
3606392,CC1(C)C2CC(=O)C1(CS(=O)(=O)N1CCN(CC1)C1C=CC(=CN=1)C(F)(F)F)CC2,,,-2.036212173,,,train
3637030,Clc1ccc(c(c1)CNCC12CC3CC(C2)CC(C1)C3)O,,,-0.001740662,,,train
3714053,CC1N=C2C(=CC(=CC2=C2C=1CCN2C1C=CC(O)=CC=1)OC)OC,,,-0.951558196,,,train
3715739,CNC(=O)C1SN=NC=1C1C=CC=CC=1,,,-0.249491605,,,train
3717450,CC(=O)OC1C2(CC)C=CCN3CCC4(C(N(C=O)C5C=C(OC)C(=CC4=5)C4(CC5CC(O)(CN(C5)CCC5=C4NC4C=CC=CC5=4)CC)C(=O)OC)C1(O)C(=O)OC)C23,,,-0.425968731,,,train
3763520,NC1N=C2OC(CC2=C(N)C=1C#N)COC1C=CC=CC=1,,,-0.960585881,,,train
3787925,CC12CCC3C4CCCC=C4CCC3C1CCC2(O)C#C,,,-1.397940009,,,train
3794430,CC1OC(CC(NC(=O)C(F)(F)F)C1O)OC1CC(O)(CC2=C1C(O)=C1C(C(=O)C3C=CC=C(OC)C=3C1=O)=C2O)C(=O)COC(=O)CCCC,,,-2.0,,,test
3814068,CC(=O)C1=CN(CC2C=CC=CC=2)C(=O)N(CC2C=CC(F)=CC=2)C1=O,,,-1.610833916,,,train
3829283,CC1C=C(NC2=CC=C(C=C2)NC(C)=O)N2N=CC(=C2N=1)C1=CC=CC=C1,,,-2.37675071,,,test
3831985,CCN(CCNC1=NC=NC2=C1SC1N=C(C3CCCCC=3C=12)N1CCOCC1)CC,,,-1.105683937,,,train
3854666,[O-][N+](=O)C1=CC(O)=C(C=C1)NC(=O)NC1=CC=CC=C1Br,,,-2.568636236,,,train
3874387,CN(C)C(=O)C1CC(CN1)SC1C(C)C2C(C(C)O)C(=O)N2C=1C(O)=O,,,-0.048986459,,,train
4014291,CCC1(O)C(=O)OCC2C(=O)N3CC4C(=NC5C=CC(O)=CC=5C=4CC)C3=CC1=2,,,-1.11463878,,,train
4092426,CC12C=CC3C(CCC4=CC(=O)CCC4=3)C1CCC2O,,,-1.000434512,,,train
4101947,CC1C=CC(=CC=1)S(=O)(=O)CCC(=O)NC1C=C(Cl)C=CC=1OC,,,-1.659555885,,,train
4104620,O=C(CCS(=O)(=O)C1C=CC(Br)=CC=1)NC1=CC2OCOC=2C=C1,,,-1.924453039,,,train
4104621,O=C(CCS(=O)(=O)C1C=CC(Br)=CC=1)NCC1C=CC(F)=CC=1,,,-1.368556231,,,train
4113848,CC12CCC(O)CC1=CCC1C2CC2C1CCC1(OC3CC(C)CNC3C1C)C=2C,,,-1.150117548,,,train
4169159,CC(NC(CCC)C(=O)OCC)C(=O)N1C2CCCCC2CC1C(O)=O,,,-0.397940003,,,train
4181867,CC1C=CC(=CC=1)C1C=C(C(=O)NCC2=CN(C)N=C2C)C2C=C(Br)C=CC=2N=1,,,-2.200659451,,,train
4183806,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,,,-0.823908726,,,train
4293406,CC1C=CC(CNC(=O)CCS(=O)(=O)C2C=CC(Br)=CC=2)=CC=1,,,-1.886056648,,,train
4302940,CCN1C=C(CNC(=O)C2=CC(=NC3C=CC(Br)=CC=32)C2C=CC(C)=CC=2)C(C)=N1,,,-2.958607315,,,train
4307629,CC(C)C(C(=O)NC1=NC=CS1)C1=CC=C(Cl)C=C1,,,-2.13076828,,,train
4369359,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,-0.443697499,0.447158031,-0.207608311,train,train,train
4369524,CN1C(=CC=C1C#N)C1=CC2=C(C=C1)NC(=S)OC2(C)C,,,-1.747146969,,,train
4400696,CC(NC(=O)C1=CC(=O)NC2=CC=CC=C12)C1C=CC=CC=1,,,-0.443818153,,,train
4432690,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,,,-0.070581064,,,train
4460698,CC12CCC3C(CCC4CC(O)C(CC43C)N3CCOCC3)C1CC(C2OC(C)=O)[N+]1(CC=C)CCCC1,,,-0.236572006,,,train
4460995,CC12CCC3C(CC(=C)C4=CC(=O)C=CC43C)C1CCC2=O,,,-1.0,,,train
4474225,O=C1OC2=CC=CC=C2C(=O)C1CC1C(=O)C2=CC=CC=C2OC1=O,,,-2.0,,,train
4474936,CC(NC(CCC1C=CC=CC=1)C(=O)OCC)C(=O)N1CC2=CC(OC)=C(C=C2CC1C(O)=O)OC,,,-0.301029996,,,train
4475098,CC12CCC3C(CCC4CC(OC(C)=O)C(CC43C)N3CC[N+](C)(C)CC3)C1CC(C2OC(C)=O)N1CC[N+](C)(C)CC1,,,-0.008773922,,,train
4475886,CC12CCC3C(CCC4CC(OC(C)=O)C(CC43C)N3CCCCC3)C1CC(C2OC(C)=O)[N+]1(C)CCCCC1,,,-0.602059991,,,test
4487900,CON=C(C1=CSC(N)=N1)C(=O)NC1C2SCC(C[N+]3=CC=CC4CCCC3=4)=C(C([O-])=O)N2C1=O,,,-0.046562487,,,train
4488114,CC1C2C(C(C)O)C(=O)N2C(C([O-])=O)=C1SC1CN2C=NC=[N+]2C1,,,-0.03621217,,,train
4519532,O=C1C2=C(OC(=O)CC2=O)C2C=CC=CC=2N1C1C=CC=CC=1,,,-1.73754891,,,train
4560140,CC1C(SC(=O)N1C(=O)NC1CCCCC1)C1C=CC(Cl)=CC=1,,,-2.903089987,,,train
4580358,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,,,-0.110698297,,,test
4611851,O=C(C1C=CC=CC=1)N1CC(=O)NC2C=CC(Cl)=CC=2C1C1C=CC=CC=1,,,-1.217527376,,,train
4616292,COC1C(CC2OC1(C)N1C3C(=C4C(O)NC(=O)C4=C4C=3N2C2=CC=CC=C24)C2=CC=CC=C12)NC,,,-2.443697499,,,train
4630261,OC(=O)C1=C(CSC2=NN=NN2CS(O)(=O)=O)CSC2C(NC(=O)C(O)C3C=CC=CC=3)C(=O)N12,,,-1.698970004,,,train
4630412,CN1N=NN=C1SCC1CSC2N(C=1C(O)=O)C(=O)C2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC,,,-0.809668302,,,train
4636600,CC(C)(O)C(C)C=CC(C)C1CCC2C(CCCC21C)=CC=C1CC(O)CC(O)C1,,,-2.721246399,,,train
4659180,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,,,-1.698970004,,,test
4659388,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl,,,-1.823908741,,,train
4659568,CCN(CC)C(=O)C(=CC1C=C(O)C(O)=C(C=1)[N+]([O-])=O)C#N,,,-1.698970004,,,train
4659569,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-0.943095149,-0.920818754,-2.055517328,train,train,train
4687013,CC(NC(CCC)C(O)=O)C(=O)N1C2CCCCC2CC1C(O)=O,,,-0.47820835,,,train
4687521,CN1CC(=O)N2C(CC3=C(NC4C=CC=CC3=4)C2C2=CC=C3OCOC3=C2)C1=O,,,-1.22184875,,,train
4751686,COC1C=C(C=CC=1)C(=O)N1C(CSC1C1=CC=CC=C1Cl)C(O)=O,,,-1.8569852,,,train
4899465,CC1OC(C)CN2C1C1(CC3C=C(C=CC2=3)[N+]([O-])=O)C(=O)N(C)C(=O)N(C)C1=O,,,-0.729554092,,,train
4908365,CN1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)Cl,,,-0.638272164,,,train
4914117,NC(=NC#N)C1SC(NC2C=CC=CC=2)=NC=1N,,,-0.987162775,,,train
4979942,OC1C=CC(=CC=1)C1C(CCC(O)C2C=CC(F)=CC=2)C(=O)N1C1C=CC(F)=CC=1,,,-1.0,,,train
4988454,O=C(CC(C1C=CC=CC=1)C1C=CC=CC=1)N1CCN(CC1)C(C1C=CC=CC=1)C1C=CC=CC=1,,,-3.0,,,test
